id,extracted_words
29053,"['young', 'tart', 'compact', 'primary', 'fruit', 'phase', 'clean', 'impactful', 'nicely', 'structured', 'flavors', 'cranberry', 'raspberry', 'light', 'cherry', 'cellar', 'aging']"
47751,"['pinot', 'grigio', 'copperish', 'hue', 'aromas', 'peach', 'nectarine', 'honeysuckle', 'crisp-clean', 'mouthfeel']"
35703,"['cabernet', 'ripe', 'fruity', 'oaky', 'blackberry', 'currant', 'smoky', 'wood', 'firm', 'tannins', 'sweet', 'finish', 'flashy', 'generic', 'complex', 'ageworthy']"
76104,"['cab', 'tannic', 'blackberries', 'black', 'currants', 'spices', 'herbs', 'new', 'oak', 'savory', 'smokiness', '2010', '2014']"
80537,"['especial', 'vintage-driven', ""'04"", 'zin', 'tannins', 'blackberry', 'blueberry', 'cherry', 'asian', 'spice', 'aging', 'fresh', 'fruit']"
61972,"['pinot', 'gris', 'fresh', 'racy', 'mineral-driven', 'acidity', 'clean', 'fruit', 'pears', 'pear', 'skin', '$12', 'price', 'point']"
54944,"['blackberry', 'plum', 'jam', 'mocha', 'black', 'currants', 'anise', 'cedar', 'southern', 'monterey', 'county', 'tannic', 'dry']"
1091,"['fresh', 'fruit', 'berries', 'cherries', 'crisp', 'acids', 'varietal', 'flavors', 'balance', 'elegant', 'complex', 'under-the-radar', 'producer']"
47138,"['salinas', 'valley', 'blackberries', 'cherries', 'plums', 'herbs', 'dry', 'spicy', 'finish', 'firm', 'tannins', 'good', 'value']"
8943,"['barriano', 'rosemary', 'green', 'vegetal', 'merlot', 'cabernet', 'sauvignon', 'plump', 'red', 'cherry']"
80585,"['jammy', 'fresh', 'ripe', 'fruit', 'apricot', 'fig', 'newton', 'peach', 'cobbler', 'crème', 'caramel', 'honey', 'vanilla', 'toast', 'complex', 'spicy', 'finish', 'high', 'alcohol', 'dry', 'wine']"
31992,"['white', 'wine', 'aromatic', 'intensity', 'creamy', 'lemon', 'zest', 'almond', 'blossom', 'stone', 'fruit', 'good', 'density', 'richness', 'fresh', 'fruit', 'flavors']"
26139,"['heavy', 'dark', 'stalky', 'compost', 'fresh', 'tart', 'vegetal', 'rhubarb']"
61959,"['syrah', 'cliff', 'creek', 'spicy', 'berry', 'fruit', 'grapefruity', 'phenolics', 'medium-long', 'finish', 'balanced', 'varietal']"
12269,"['ripe', 'minerally', 'flint', 'crisp', 'fruit', 'richness', 'structure', 'green', 'plum', 'wood', 'flavors', 'chablis', 'premier', 'cru', 'rich', 'ageworthy', '2005']"
102800,"['washington', 'cabernet', 'bell', 'pepper', 'dill', 'tannin', 'earthy', 'aroma', 'barnyard', 'cru', 'bourgeois', 'bordeaux']"
92077,"['ribolla', 'gialla', 'creamy', 'soft', 'tonic', 'soda', 'aromas', 'tart', 'lemon', 'candy', 'racy', 'zesty']"
18974,"['maturity', 'intense', 'acidity', 'yeast', 'minerality', 'citrus', 'texture', 'ready', 'to', 'drink', 'age', 'for', 'many', 'years']"
28510,"['intellectual', 'bone', 'dry', 'austere', 'tightly', 'knit', 'tannic', 'structure', 'blackberries', 'cellar', 'candidate', '2014']"
78767,"['napa', 'ridge', 'cab', 'blackberry', 'cherry', 'cocoa', 'lodi', 'crisp', 'acidity']"
63439,"['wine', 'strong', 'tannins', 'rustic', 'mouthfeel', 'high', 'alcohol', 'jammy', 'cherry', 'raisin', 'flavors', 'drink', 'now']"
91130,"['languedoc', 'gérard', 'bertrand', 'coffee', 'black', 'fruit', 'preserves', 'cocoa', 'tea', 'leaves', 'black', 'plum', 'blueberry', 'preserve', 'dusty', 'tannins', 'garrigue', 'spice', '2010–2013']"
5762,"['deep', 'color', 'black-cherry', 'flavors', 'concentrated', 'full', 'bodied', 'thick', 'tannins', 'roast', 'rich', 'risotto', '76%', 'grenache', '24%', 'syrah']"
81252,"['syrah', 'rich', 'spicy', 'full-bodied', 'blackberries', 'black', 'cherries', 'figs', 'tangerine', 'zest', 'tangy', 'minerality', 'backbone', 'verve', 'lake', 'county', 'appellation.']"
75313,"['prosecco', 'extra', 'dry', 'floral', 'fruit', 'aromas', 'harmonious', 'easy', 'approachable', 'lightly', 'grilled', 'sea', 'bass', 'fresh', 'water', 'fish']"
51987,"['terre', 'di', 'sofia', 'oak-aged', 'chardonnay', 'lemon', 'zest', 'vanilla', 'exotic', 'fruit', 'pineapple', 'exotic', 'spice', 'smooth', 'supple']"
58425,"['smoky', 'meaty', 'barbecued', 'spare', 'ribs', 'roasted', 'berries', 'full', 'tannic', 'drying', 'bacon', 'hickory', 'baked', 'blackberry', 'herbs', 'hard', 'clacky', 'flavorful', 'solid']"
38113,"['jammy', 'berry', 'aromas', 'sticky', 'feel', 'huge', 'tannins', 'blocky', 'ripeness', 'chocolate', 'vanilla', 'overripe', 'black-fruit', 'flavors', 'heavy', 'finish', 'chewy', 'fudge', 'taste', 'oaky', 'rdd', 'drink', 'now', 'through', '2020']"
86248,"['cartizze', 'floral', 'delicate', 'musky', 'notes', 'fruit', 'salad', 'mineral', 'nuances', 'linearity', 'pulpy', 'fruit', 'texture', 'persistence.']"
24540,"['sangiovese', 'canaiolo', 'merlot', 'blend', 'softness', 'richer', 'mouthfeel']"
70126,"['pinot', 'grigio', 'honey', 'peach', 'citrus', 'dried', 'herbs', 'transparent', 'gold', 'light', 'easy', 'screwcap', 'italy', 'dolce', 'vita', 'green', 'vespa']"
102931,"['moulis', 'cabernet', 'black', 'currant', 'flavors', 'quality', 'structure', 'aging', 'ability', '5–10', 'years']"
63923,"['soft', 'jammy', 'raspberry', 'red', 'licorice', 'brambles', 'nettles', 'peppery', 'spices', 'dry', 'wine', 'syrah', 'rhône-style', 'blend']"
31587,"['fragrance', 'cotton', 'candy', 'tangy', 'red', 'fruit', 'concentrated', 'deep', 'purity', 'of', 'flavor', 'structure', 'age', 'over', 'a', 'decade']"
26933,"[""mercer's"", 'spice', 'cabinet', 'vineyard', 'horse', 'heaven', 'hills', 'tablas', 'clone', 'syrah', 'rattlesnake', 'hills', 'ripe', 'purple-fruit', 'flavor', 'powerful', 'molasses', 'finish']"
88826,"['red', 'table', 'wine', 'pizza', 'bright', 'ruby', 'color', 'aromas', 'cherry', 'raspberry', 'toasted', 'almond']"
63617,"['robust', 'full-bodied', 'jammy', 'blackberries', 'cherries', 'currants', 'crushed', 'black', 'pepper', 'cocoa', 'dry', 'tannic', 'bordeaux', 'blend', 'sangiovese', 'syrah']"
83570,"['bordeaux', 'blackberry', 'dark', 'chocolate', 'cedar', 'tannic', 'ageability', 'rich', 'chewy', 'texture', '2015']"
103414,"['soft', 'wine', 'ripe', 'fruit', 'not', 'for', 'aging', '2003', 'drinkable', 'wine', 'patache', 'ancient', 'coaching', 'inn', 'grands', 'chais', 'de', 'france']"
74444,"['white', 'wine', 'bordeaux', 'style', 'oak', 'creamy', 'yeasty', 'citrus', 'flavors', 'tropical', 'fruit', 'green', 'grass', 'flavors', 'dry', 'brisk', 'acidity', 'goat', 'cheese', 'halibut', 'roast', 'chicken']"
15610,"['clos', 'du', 'val', 'cabernet', 'merlot', 'elegant', 'ultraripe', 'extracted', 'fruit', 'high', 'alcohol', 'massive', 'oak', 'cherry', 'flavors', 'blackberry', 'flavors', 'earth', 'herbs', 'wine', 'journey', 'now–2021']"
46494,"['ddo', 'chardonnay', 'white', 'burgundy', 'oregon', 'finesse', 'aromas', 'flowers', 'peaches', 'melon', 'almonds', 'texture', 'elegant', 'palate']"
68935,"['roasted', 'plum', 'raspberry', 'vanilla', 'dill', 'dry', 'wood', 'savory', 'herbal', 'black', 'fruit', 'meaty', 'deep', 'earthy', 'monastrell']"
101402,"['banana', 'golden', 'delicious', 'apple', 'toasted', 'almond', 'creamy', 'smooth', 'supple', 'zesty', 'spice', 'prestige', 'wine', 'imports', 'corp.']"
26243,"['tarry', 'stalky', 'aromas', 'high', 'acid', 'rugged', 'mouthfeel', 'herbal', 'red-fruit', 'flavors', 'distinct', 'stalkiness', 'grating', 'finish', 'racy', 'hot']"
10742,"['polished', 'creamy', 'rich', 'ripe', 'tangerine', 'apricot', 'lime', 'toasty', 'vanilla', 'bright', 'acidity', 'lovely', 'wine.']"
52074,"['mark', 'mcneilly', 'mark', 'ryan', 'viognier', 'superconcentrated', 'limoncello', 'key', 'lime', 'candied', 'pineapple', 'alcoholic', 'heat', 'extravagant']"
12800,"['rustic', 'thin-flavored', 'citrus', 'medicinal', 'flavors']"
96182,"['wine', 'asian', 'spices', 'supple', 'fruit', 'fine-grained', 'tannins', 'muscular', 'detailed', 'alcoholic', 'kick', 'powerful', 'well-crafted']"
26337,"['merlot', 'estate-vineyard', 'medium', 'bodied', 'red', 'fruit', 'flavors', 'leaf', 'mushroom', 'dried', 'toast']"
100113,"['valdeorras', 'godello', 'minerality', 'acidity', 'kiwi', 'green', 'apple', 'papaya', 'white', 'pepper', 'spanish', 'white', 'wines']"
35849,"['strawberry', 'red', 'berry', 'vibrant', 'acidity', 'exotic', 'perfumes', 'tannins', 'bigger', 'wine', 'tougher', 'wine', 'dense']"
31524,"['spicy', 'exuberant', 'big', 'juicy', 'wine', 'steaks', 'roasts', 'bone', 'dry', 'tough', 'tannins', 'blackberries', 'leather', 'cola', 'coffee', 'pepper', 'ready', 'now']"
93685,"['cepas', 'vellas', 'old', 'vines', 'popcorn', 'cream', 'oak', 'melon', 'waxy', 'papaya', 'banana', 'plump', 'palate', '2005']"
44120,"['red', 'wine', 'berry', 'flavors', 'coffee', 'flavors', 'tannins', 'dryish', 'versatile']"
59452,"['tannic', 'fruit', 'richness', 'opulence', 'ripe', 'wood-aged', 'dry', 'tannins', 'integrate']"
43411,"['branded', 'bordeaux', 'mouton', 'cadet', 'cherries', 'chocolate', 'smoky', 'earthy', 'tobacco', 'black-cherry', 'flavors', 'silky', 'texture', 'ready', 'to', 'drink', 'now']"
11832,"['dense', 'tannic', 'structured', 'power', 'concentration', 'medicinal', 'character', 'age', 'several', 'years']"
35605,"['chardonnay', 'vanilla', 'peach', 'passion', 'fruit', 'clean', 'polished', 'structure', 'rich', 'creamy', 'sensations']"
65969,"['benito', 'ferrara', 'fiano', 'di', 'avellino', 'mineral', 'tones', 'stone', 'fruit', 'honeysuckle', 'marc', 'de', 'grazia', 'american', 'importers']"
3403,"['baked', 'strawberry', 'bittersweet', 'cherry', 'medium-bodied', 'subtle', 'tannin', 'oak', 'dried', 'cranberry', 'leather', 'black', 'tea']"
37348,"['syrah', 'blackberries', 'currants', 'dark', 'chocolate', 'smoky', 'oak', 'pepper']"
4608,"['yountville', 'compact', 'tannin', 'rich', 'oak', 'crisp', 'cranberry', 'cherry', 'clove', 'light', 'black-pepper', 'notes']"
73642,"['dusty', 'leathery', 'bright', 'drinkable', 'old', 'vines', 'esola', 'vineyard']"
18886,"['fizzy', 'honey', 'almond', 'light', 'dry']"
73924,"['rounded', 'rich', 'impressive', 'ripe', 'yellow', 'fruits', 'ripe', 'white', 'fruits', 'intense', 'acidity', 'citrus', 'edge', 'crisp', 'finish', 'taut', 'finish', 'aging', '2–3', 'years']"
72181,"['wild', 'berry', 'cola', 'pepper', 'hard', 'tannins', 'bitter', 'aftertaste']"
24149,"['cabernet', 'franc', 'pink', 'bright', 'fruit', 'red', 'berries', 'soft', 'caramel', 'good', 'acidity']"
74376,"['ripeness', 'cherry', 'farmyard', 'sulfur', 'short', 'finish', 'leather', 'funky', 'undertone', 'class']"
27112,"['cava', 'white', 'fruit', 'honeyed', 'toasty', 'nutty', 'dry', 'apple', 'pear', 'elegant', 'complex', 'texture', 'style']"
26526,"['morellino', 'cherry', 'blackberry', 'plum', 'stainless', 'steel', 'freshness', 'integrity', 'fruit', 'mouthfeel', 'bright', 'focused']"
102900,"['ddo', 'chardonnay', 'white', 'burgundy', 'oregon', 'finesse', 'aromas', 'flowers', 'peaches', 'melon', 'almonds', 'texture', 'elegant', 'palate']"
57973,"['semisweet', 'bubbly', 'salmon', 'sparkler', 'confected', 'nose', 'watermelon', 'jolly', 'ranchers', 'softly', 'pétillant', 'heavy', 'syrupy', 'texture', 'liquid', 'cotton', 'candy']"
1599,"['côtes', 'du', 'rhône', 'villages', 'herbal', 'flowering', 'thyme', 'sage', 'rosemary', 'just-ripe', 'cherries', 'medium-bodied', 'long', 'finish']"
85050,"['delicious', 'classic', 'structural', 'balance', 'age', 'complex', 'blackberry', 'currant', 'cedar', 'quality', 'tannins', 'rich', 'ripe', 'best', 'now', '10', 'years']"
74422,"['amarone', 'oak', 'espresso', 'coffee', 'chocolate', 'fudge', 'wood', 'toast', 'honey', 'nut', 'chewy-viscous', 'mouthfeel', 'spice', 'flavors', 'good', 'length', 'plush', 'international', 'big', 'brawny']"
21688,"['mondavi', 'vineyard', 'late', '1990s', 'wine', 'blackberry', 'violets', 'black', 'pepper', 'dark', 'chocolate', 'black', 'cherries', 'blueberries', 'fennel', 'tarragon', 'herbal', 'spice', 'smooth', 'tannins.']"
2086,"['2014', 'vintage', 'blackberry', 'black', 'cherry', 'sumatra', 'coffee', 'beans', 'polished', 'tannins', 'roasted', 'character', 'clean', 'finish', 'drink', 'now', 'through', '2026']"
97949,"['black', 'cherry', 'black', 'olive', 'thick', 'tannins', 'rough', 'tannins', 'moist', 'earth', 'barnyard', 'alcohol', 'burn', '14%', 'alcohol']"
54296,"['walla', 'walla', 'valley', 'syrah', 'eco-friendly', 'estate-grown', 'boysenberry', 'juicy', 'sappy', 'tart', 'tangy', 'bright', 'midpalate', 'soft', 'tannins', 'supple', 'tannins', 'lemony', 'acidity']"
19805,"['earthy', 'aromas', 'brick', 'dust', 'spiced', 'cherry', 'tomato', 'notes', 'chewy', 'palate', 'ripe', 'berry', 'fruits', 'candied', 'fruits', 'chocolate', 'long', 'finish', 'warm', 'finish', 'slightly', 'oaky']"
32394,"['zinfandel', 'dry', 'rich', 'thick', 'tannins', 'howell', 'mountain', 'blackberry', 'cassis', 'cedar', 'pepper', 'green', 'herbaceousness']"
41683,"['pinot', 'sweet', 'raspberry', 'cherry', 'jam', 'anise', 'cola', 'pepper', 'sandalwood', 'crisp', 'acidity', 'drink', 'now']"
1761,"['merlot', 'cabernet', 'sauvignon', 'cabernet', 'franc', '100%', 'new', 'french', 'oak', 'blend', 'barrel', 'flavors', 'baking', 'spices', 'mineral', 'notes', 'saline', 'notes', 'iron', 'notes', 'steel', 'notes', ""ciel's"", 'red', 'wines', 'ripe', 'fruit', 'bottle', 'age']"
22977,"['fragrant', 'spicy', 'savory', 'wine', 'aromas', 'ripe', 'black', 'cherry', 'blackberry', 'white', 'pepper', 'balanced', 'fresh', 'acidity', 'soft', 'tannins', 'polished', 'tannins', 'smooth', 'texture', 'easy-drinking']"
5619,"['caramel', 'baked', 'apple', 'chamomile', 'dry', 'clean', 'fresh', 'taut', 'linear', 'aromas', 'flavors']"
103267,"['distinctive', 'offering', 'exotic', 'aromatic', 'notes', 'cedar', 'sandalwood', 'sweet', 'dustiness', 'cherry', 'toasty', 'oak', 'dry', 'fine-grained', 'tannins', 'lovely', 'back-end', 'bouquet', 'drink', 'now', 'through', '2007']"
45407,"['zinfandel', 'jammy-fruity', 'raspberries', 'cherries', 'red', 'currants', 'pepper', 'firm', 'tannins', 'acidity', 'slightly', 'sweet', 'one-dimensional']"
91547,"['riesling', 'off-dry', 'german', 'kabinett', 'crisp', 'acidity', 'mineral', 'peach', 'pineapple', 'gardenia', 'petrol', 'pan-fried', 'trout', 'almondine']"
75310,"['prosecco', 'brut', 'floral', 'fragrances', 'clean', 'mineral', 'nuances', 'persistent', 'bubbling', 'compact', 'texture', 'zesty', 'crispness', 'drying', 'mineral', 'tones']"
20670,"['pinot', 'fresh', 'toasty', 'cool', 'vintage', 'delicate', 'enjoyable', 'light', 'cranberry', 'cherry', 'fruit', 'tart', 'acid', 'pretty', 'oak', '40%', 'new']"
64851,"['stalky', 'leafy', 'baked', 'element', 'tomato-driven', 'acidity', 'red-leaning', 'flavors', 'cranberry', 'tomato', 'raspberry', 'oak-based', 'vanilla', 'dill', 'tobacco', 'flavors', 'finish']"
18571,"['clean', 'approachable', 'lemon-lime', 'aromas', 'mildly', 'crisp', 'palate', 'lemon', 'lime', 'honeydew', 'flavors', 'sweet', 'extra', 'dry', 'apéritifs', 'sparkling', 'cocktails']"
89667,"['pinot', '2006', 'schindler', 'herbal', 'blood', 'cranberry', 'fruit', 'rock', 'spice', 'wild', 'berry', 'fruit', 'earthy', 'barnyard', 'funk', 'fruit', 'and', 'soil', 'vibrant', 'earthy', 'alive']"
83435,"['belle', 'vallée', 'nouveau-style', 'pinot', 'noir', 'light', 'fruit', 'flavors', 'strawberry', 'candy']"
31906,"['lirano', 'soprano', 'barbera', ""d'alba"", 'coffee', 'freshly', 'ground', 'espresso', 'bean', 'chocolate', 'white', 'pepper', 'fruit', 'tones', 'richness', 'freshness']"
84955,"['cabernet', 'sauvignon', 'walla', 'walla', 'robert', 'smasne', 'skylite', 'cellars', 'black', 'cherry', 'ripe', 'tannins', 'dense', 'textural', 'hints', 'of', 'herb', 'alcohol', '13.5%']"
45988,"['wine', 'apple', 'peach', 'young', 'earthiness', 'lush', 'creamy', 'complex', 'density', 'weight']"
58864,"['lemon', 'anjou', 'pear', 'white', 'wine', 'faint', 'toast', 'citrus', 'rind', 'balanced', 'sharpness', 'pithy', 'bitterness']"
51558,"['bone', 'dry', 'zesty', 'acidity', 'sour', 'cherry', 'candy', 'pomegranate', 'persimmon', 'mushroomy', 'earthiness', 'steak', 'lamb', 'ahi', 'tuna', 'four', 'years']"
59983,"['patz', '&', 'hall', 'vintage', 'ripeness', 'balancing', 'acidity', 'clean', 'rich', 'pineapples', 'meyer', 'lemons', 'sweet', 'limes', 'minerals']"
55489,"['merlot', 'cabernet', 'sauvignon', 'well-balanced', 'ready-to-drink', 'dusty', 'tannins', 'black', 'currant', 'flavor', 'dry', 'core', 'weight', 'drink', 'now', 'age', 'for', 'two', 'years']"
31447,"['malbec', 'cabernet', 'black', 'currant', 'zingy', 'acidity', 'strong', 'tannins', 'bone', 'dry', 'steak', 'astringency']"
87583,"['pinot', 'flavors', 'root', 'beer', 'red', 'currants', 'licorice', 'gingersnap', 'cookie', 'sweet', 'oak', 'balanced', 'structure', 'polished', 'estate', 'peak', 'by', '2010', 'hold', 'for', 'several', 'more', 'years']"
32840,"['pinot', 'noir', 'dry', 'robust', 'tannins', 'silky', 'texture', 'tart', 'coastal', 'acidity', 'sour', 'red', 'cherry', 'candy', 'cinnamon', 'sandalwood', 'pepper', 'cellar', 'aging', 'best', '2010–2012.']"
9983,"['pink', 'roses', 'wild', 'flowers', 'cranberry', 'citrus', 'delicate', 'selection', 'fresh', 'finish']"
72769,"['cabernet', 'polished', 'tannins', 'candied', 'flavors', 'blackberry', 'pie', 'filling', 'sour', 'black', 'cherry', 'sweet', 'smoky', 'sandalwood']"
22731,"['cabernet', 'classic', 'style', 'pencil', 'shavings', 'tobacco', 'cedar', 'dark', 'chocolate', 'black', 'cherry', 'firm', 'palate', 'fine-grained', 'tannins', 'lingering', 'finish', '2018']"
72505,"['albariño', 'citrus', 'melon', 'mango', 'racy', 'fluid', ""'05"", 'one-year', 'wine', 'drink', 'now']"
61981,"['sparkling', 'wine', 'chardonnay', 'pinot', 'noir', 'dry', 'creamy', 'citrus', 'yeast', 'vanilla', 'refined', 'silky', 'honeyed', 'finish']"
98166,"['aalto', '2001', 'pagos', 'seleccionados', 'mariano', 'garcía', 'dark', 'charcoal', 'lemon', 'black-fruit', 'aromas', 'brilliant', 'luster', 'deep', 'flavors', 'syrupy', 'maple', 'boysenberry', 'black', 'cherry', 'beautiful', 'finish', 'amazing', 'depth', 'hold', 'until', '2006–07.']"
91629,"['rhône', 'varieties', 'viognier', 'fresh', 'fruity', 'cherry', 'blackberry', 'berry', 'flavors', 'smoky', 'vanilla', 'oak', 'five', 'years']"
5178,"['black', 'currant', 'firm', 'tannins', 'acidity', 'juicy', 'character', 'dry', 'aftertaste', '2015']"
59957,"['syrah', 'blackberry', 'sweet', 'leather', 'dark', 'chocolate', 'mineral', 'black', 'pepper', 'bone', 'dry', 'soft', 'acidity', 'tannic', 'ready', 'to', 'drink', 'now']"
82710,"['spicy', 'toasty', 'tropical', 'dense', 'acidity', 'maturing']"
69577,"['bordeaux', 'blend', 'cherry', 'plum', 'cassis', 'herb', 'tannins']"
45739,"['tempranillo', 'shiraz', 'blend', 'austere', 'raspberry', 'flavors', 'tangy', 'sour', 'back', 'end', 'food', 'pairing', '2007', 'temp-shiraz', 'blend']"
34191,"['new', 'zealand-style', 'sauvignon', 'blanc', 'dry', 'tart', 'gooseberry', 'lime', 'green', 'apple', 'asian', 'pear', 'vanilla', 'white', 'pepper', 'oak', 'buttery', 'toastiness', 'arroyo', 'seco', 'ava', 'san', 'lucas', 'ava', 'balanced']"
78680,"['chardonnay', 'riesling', 'muscat', 'gewürztraminer', 'pinot', 'gris', 'white', 'blend', 'tart', 'aromatic', 'citrus', 'pineapple', 'pink', 'grapefruit', 'sweet', 'spice', 'detailed', 'lively']"
61062,"['chardonnay', 'luminous', 'bright', 'toasted', 'nut', 'chalky', 'mineral', 'exotic', 'fruit', 'smooth', 'creamy', 'acidity', 'sophisticated', 'white', 'wine', 'elegant', 'bottle']"
69723,"['dolcetto', 'refosco', 'nebbiolo', 'red', 'wine', 'tannic', 'acidic', 'slightly', 'sweet', 'power']"
77073,"['sweet', 'baked', 'fruit', 'cream', 'soda', 'vanilla', 'tart', 'refined', 'apple', 'pear', 'streamlined', 'acidic', 'food', 'wine']"
66650,"['cabernet', 'sauvignon', 'cabernet', 'franc', 'bordeaux', 'blends', 'genevieve', 'janssens', 'robert', 'mondavi', 'ripe', 'tannic', 'cassis', 'smoky', '100%', 'new', 'oak', 'ambitious', 'wine', 'cellar', 'best', 'after', '2008']"
5885,"['organically', 'farmed', 'grapes', 'tropical', 'aromas', 'white', 'stone', 'fruit', 'bright', 'palate', 'saline', 'hint', 'yellow', 'apple', 'bartlett', 'pear', 'citrus', 'fruit', 'clean', 'finish', 'crisp', 'finish']"
103165,"['acorn', 'rhône', 'varieties', 'bordeaux', 'varieties', 'fresh', 'succulent', 'young', 'red', 'wine', 'medium-bodied', 'dry', 'polished', 'flavors', 'cherries', 'blueberries', 'leather', 'herbs', 'long', 'spicy', 'finish']"
88749,"['nebbiolo', 'fruit', 'vanilla', 'ginger', 'cinnamon', 'dusty', 'mineral', 'plush', 'velvety', 'tart', 'tannins', 'succulent', 'five-plus', 'years']"
98789,"['california', 'chard', 'oak', 'succulent', 'crisp', 'dry', 'pineapple', 'pink', 'grapefruit', 'green', 'apple', 'cinnamon', 'spice', 'shellfish', 'grilled', 'chicken']"
61147,"['cabernet', 'oakville', 'black', 'currants', 'cedar', 'fine', 'tannins', 'depth', 'of', 'flavor', 'ageworthiness', '100%', 'cabernet', 'lush', 'dramatic', 'develop', '6–10', 'years.']"
88215,"['barbera', ""d'alba"", 'bright', 'fruit', 'tones', 'graphite', 'exotic', 'spice', 'earthy', 'nuances', 'bright', 'fruity', 'cherry', 'blackberry']"
49129,"['wild', 'horse', 'central', 'coast', 'pinot', 'cherries', 'black', 'raspberries', 'root', 'beer', 'spiced', 'rum', 'punch', 'silky', 'dry']"
70653,"['pear', 'drop', 'roasted', 'walnuts', 'luxuriously', 'textured', 'caramel', 'notes', 'toasty', 'new', 'oak', 'kiwi', 'flavors', 'long', 'finish', 'dry', 'drink', 'now', 'age', 'a', 'few', 'years', 'complexity']"
53491,"['bold', 'appearance', 'dark', 'extraction', 'ripe', 'cherry', 'cinnamon', 'spice', 'plum', 'pulpy', 'black', 'fruit', 'round', 'soft', 'firm', 'grittiness']"
13480,"['garnacha', 'rosado', 'sweet', 'nectarine', 'sugary', 'creamy', 'palate', '2006']"
73910,"['pure', 'acidity', 'citrus', 'pineapple', 'structured', 'taut', 'concentrated', 'age', '2–3', 'years']"
30223,"['apricot', 'lemon', 'drop', 'exotic', 'fruit', 'oak', 'yellow', 'peach', 'nectarine', 'green', 'melon', 'vanilla']"
40495,"['mucky', 'sweet', 'compost-like', 'nose', 'prune', 'leather', 'sticky', 'mouthfeel']"
35054,"['ripasso', 'cherry', 'vanilla', 'spanish', 'cedar', 'blueberry', 'tart', 'maple', 'syrup', 'indian', 'spice', 'bright', 'personality', 'ripe', 'fruit', 'solstars', 'inc.']"
2483,"['tropical', 'fruit', 'crushed', 'tomato', 'vine', 'granny', 'smith', 'apples', 'bright', 'juicy', 'palate', 'white', 'peach', 'apricot', 'papaya', 'cantaloupe', 'almond', 'crisp', 'acidity']"
32186,"['full-bodied', 'dry', 'pinot', 'noir', 'black', 'cherry', 'red', 'cherry', 'red', 'currant', 'rough', 'texture', 'roast', 'salmon', 'lamb', 'chop']"
8356,"['chamomile', 'hay', 'flowers', 'honey', 'apricot', 'compote', 'pine', 'resin', 'fir', 'honey', 'lemon', 'acidity', 'balance', 'richness']"
102252,"['citrus', 'flavors', 'sweet', 'finish']"
18713,"['copains', ""d'abord"", 'fresh', 'fruity', 'juicy']"
27047,"['fine', 'wine', 'full-bodied', 'dry', 'spicy', 'flavors', 'currants', 'teriyaki', 'beef', 'black', 'pepper', 'cola', 'bracing', 'minerality', 'richness', 'great', 'value']"
8805,"['fruity', 'crisp', 'red-currant', 'citrus', 'flavors', 'bright', 'vivacious', 'tight', 'mineral', 'edge', 'food-friendly', 'drink', 'now']"
11834,"['smooth', 'tannins', 'velvet', 'texture', 'opulent', 'rich', 'feel', 'intense', 'medicinal', 'flavors', 'dark', 'plum', 'skin', 'flavors', 'powerful', 'solid', 'aging']"
52697,"['pinot', 'noir', 'husch', '40-year-old', 'grapes', 'estate', 'charming', 'light', 'silky', 'brilliant', 'acidity', 'intense', 'flavors', 'cherries', 'spices', 'age', 'well', 'up', 'to', 'a', 'decade']"
91278,"['richly', 'soft', 'creamy', 'wine', 'white', 'currants', 'chives', 'full-bodied', 'ripe', 'acidity', 'full-flavored', 'fruit', 'develop', 'well', 'five', 'years']"
68420,"['petite', 'sirah', 'tannic', 'bitter', 'elegantly', 'structured', 'rich', 'core', 'blackberries', 'ageability', 'improve', 'in', 'the', 'bottle']"
11293,"['big', 'rich', 'fruity', 'ripe', 'cherry', 'dr.', 'pepper', 'sweet', 'sandalwood', 'crisp', 'acidity', 'power', 'long', 'spicy', 'finish', 'too', 'young', 'to', 'drink', '5–6', 'years', 'to', 'mellow']"
49388,"['rustic', 'wine', 'barnyard', 'flavors', 'smoky', 'extract', 'tannins', 'old', 'wood', 'tastes']"
55434,"['oak', 'buttered', 'toast', 'butterscotch', 'pineapple', 'peach', 'sweet', 'heavy']"
44314,"['pinot', 'silky', 'texture', 'cherry', 'cola', 'red', 'licorice', 'bacon', 'flavors', 'oak', 'overtones', 'value', 'under-$20', 'pinot', 'noir']"
43080,"['amarone', 'freshly', 'milled', 'white', 'peppercorn', 'berry', 'black', 'mineral', 'toasted', 'almond', 'roasted', 'meat', 'aged', 'cheese']"
41102,"['barbera', ""d'asti"", 'superiore', 'ripe', 'blackberry', 'maraschino', 'cherry', 'exotic', 'spice', 'fresh', 'acidity']"
60978,"['red', 'wine', 'food', 'wine', 'meat', 'cheese', 'cherry', 'red', 'rose', 'dried', 'apple']"
11096,"['pinot', 'anderson', 'valley', 'alexander', 'valley', 'earthy', 'tannic', 'oak-inspired', 'cherry', 'cola', 'tobacco', 'spice', 'bottle', 'complexity', '4–6', 'years']"
74076,"['wood', 'toasting', 'burnt', 'character', '2005', 'dry', 'out']"
78777,"['oaky', 'hearty', 'chardonnay', 'fresh-cut', 'wood', 'buttered', 'toast', 'apple', 'peach', 'california', 'acid', 'natural', 'flavor']"
4801,"['bright', 'round', 'delicious', 'exotic', 'fruit', 'white', 'flower', 'cantaloupe', 'honeydew', 'melon', 'lively', 'palate', 'noteworthy', 'freshness', 'vintage']"
